"region","name","alpha_admission","alpha_D","alpha_death_hosp","alpha_H","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta2","beta3","beta4","beta5","beta6","beta7","beta8","beta9","mu_D","mu_D_2","mu_D_3","mu_D_4","mu_gamma_H","mu_gamma_H_2","p_G_D","p_G_D_2","p_H","p_H_D","p_ICU","p_ICU_2","p_ICU_D","p_NC_15_24","p_NC_25_49","p_NC_50_64","p_NC_65_79","p_NC_80_plus","p_NC_weekend_15_24","p_NC_weekend_25_49","p_NC_weekend_50_64","p_NC_weekend_65_79","p_NC_weekend_80_plus","p_W_D","rel_p_D_alpha","rel_p_H_alpha","rel_p_ICU_alpha","rho_pillar2_tests","seed_date_alpha","start_date","ta_alpha"
"north_west","beta5",0,0,0,0,1.65942583890319e-07,-1.3752369459035e-08,2.25513931199237e-08,6.3336129329989e-09,-9.41618448728271e-09,2.26367306083244e-08,-3.52032557163512e-08,2.58559640380703e-09,4.24475299585745e-09,-7.50471696983603e-07,1.31682927255446e-07,-1.45892517592252e-07,3.21859699647585e-07,-3.74861200341506e-07,1.81775722939769e-07,-1.2893525962191e-07,4.89048509457338e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.33253395007222e-06,3.85901126812255e-05,0
"north_west","beta6",0,0,0,0,-1.75171219276637e-07,3.74297345594667e-08,-8.40735540315097e-09,-2.48450649919008e-08,2.32814686789938e-08,-4.6099123244358e-08,8.32583541859849e-08,-1.23840788257859e-08,1.57177603492568e-08,6.95912642458183e-07,-1.09197749079958e-07,1.16299503089947e-07,-3.74861200341506e-07,7.73050111946008e-07,-5.58822839038825e-07,3.93779194270766e-07,-1.21151485632795e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50919928029879e-06,-5.07482618472567e-05,0
"north_west","beta7",0,0,0,0,2.2592127564927e-07,-5.42839928258784e-08,2.65448723546354e-08,1.76030733978637e-08,-9.02441089593818e-09,2.72250206446701e-08,-5.54219438544855e-08,1.26855255761638e-08,-7.99682938864262e-09,-4.7672234469568e-07,6.56157459472774e-08,-6.14906751634396e-08,1.81775722939769e-07,-5.58822839038825e-07,6.59656585006267e-07,-6.42544159804715e-07,1.87900377366457e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93279110822029e-06,7.0948482045872e-05,0
"north_west","beta8",0,0,0,0,-4.25672985433712e-07,1.73101905691583e-07,-1.43302472944664e-07,4.90273327187058e-08,-2.48329432183422e-08,4.79741539592424e-08,3.71115987355472e-08,-9.41364680425059e-09,1.48891297737921e-08,7.91694747575991e-07,-7.54465837801881e-08,6.31025135322407e-08,-1.2893525962191e-07,3.93779194270766e-07,-6.42544159804715e-07,9.49847831791159e-07,-4.42352433706371e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.15062771254401e-05,-0.00013787125057108,0
"north_west","beta9",0,0,0,0,2.09184547220149e-07,-2.98660928192499e-07,2.90053040156458e-07,-9.13847908260112e-08,5.25311208170022e-08,-4.99417943808088e-08,-1.56133234380198e-08,1.80483176165476e-08,-2.50366701687188e-08,-3.80970348899117e-07,3.30005120715454e-08,-2.651877881454e-08,4.89048509457338e-08,-1.21151485632795e-07,1.87900377366457e-07,-4.42352433706371e-07,5.17172632922098e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10211917978904e-05,6.24739209477476e-05,0
"north_west","seed_date_alpha",0,0,0,0,-6.30532285446758e-07,-7.44172487814861e-05,0.000135620711045484,-3.60705320166865e-05,1.72851560400703e-05,3.34065056630513e-05,3.56802635125157e-05,7.0808914878337e-06,-7.97264127638934e-06,6.54242768456791e-05,1.24253607173138e-06,2.21297481514317e-06,-8.33253395007222e-06,5.50919928029879e-06,4.93279110822029e-06,-1.15062771254401e-05,3.10211917978904e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113953641748895,0.00310026512873267,0
"north_west","start_date",0,0,0,0,0.00218481740433102,-4.07186655489212e-05,5.14272077733057e-05,-3.39093290831447e-05,2.13523406501364e-05,-3.66873628144071e-05,3.56258472834038e-05,-1.10384126788644e-05,7.48358575943919e-06,-0.00192495884669454,5.51582137234154e-05,-2.87658514381437e-05,3.85901126812255e-05,-5.07482618472567e-05,7.0948482045872e-05,-0.00013787125057108,6.24739209477476e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00310026512873267,0.724837023003123,0
"south_east","beta1",0,0,0,0,6.68746920377039e-06,-1.09886723187597e-08,-1.01684123489474e-07,-7.73863505872838e-09,2.02938433020131e-08,-2.71594432248732e-08,1.11490337262927e-07,-8.88274195195801e-08,1.1000476055811e-07,-6.64488274362246e-06,1.72197915533692e-07,-8.5322421973779e-08,9.98782862842486e-08,-1.38884199927148e-07,4.8520170827211e-08,-4.52527576859714e-08,3.51459499476533e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58183372404742e-05,0.00377011933954331,0
"south_east","beta10",0,0,0,0,-1.09886723187597e-08,9.45742301785904e-07,-9.80508861574954e-07,1.99746677531863e-07,-8.53107560286893e-08,8.55038591527944e-08,-5.74372557788596e-09,-2.77804279916432e-09,3.390145161226e-09,-9.50806186452633e-08,-5.23795148550349e-10,8.25129913539946e-09,-2.49215666527238e-08,8.61756114547148e-08,-1.46868691658875e-07,4.31199565129351e-07,-9.21416699558715e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91666139475966e-05,-7.3059027852792e-06,0
"south_east","beta11",0,0,0,0,-1.01684123489474e-07,-9.80508861574954e-07,1.79565043600849e-06,-6.54673677624862e-07,2.65415746958192e-07,-1.96859122271379e-07,5.80922970345737e-08,2.04580115657672e-09,-1.67564324584906e-08,3.45179449141909e-07,-1.7528566255334e-08,8.2427016795031e-09,9.14264961500476e-09,-1.01318925864762e-07,1.44217670028509e-07,-3.18701924307762e-07,7.0415055942679e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80160205178698e-05,-5.24534176064941e-05,0
"south_east","beta12",0,0,0,0,-7.73863505872838e-09,1.99746677531863e-07,-6.54673677624862e-07,5.37411391563204e-07,-2.90063922063543e-07,2.38095014218553e-07,-7.53144283289745e-08,7.35557352447807e-09,5.13235283611933e-09,-1.1459501838237e-08,-4.90508642079618e-09,4.19406577405104e-09,-1.00178195556343e-08,3.66768897618445e-08,-4.54226910297722e-08,7.9894620811382e-08,-1.27243035423423e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32516633298471e-06,-4.97949064087962e-06,0
"south_east","beta13",0,0,0,0,2.02938433020131e-08,-8.53107560286893e-08,2.65415746958192e-07,-2.90063922063543e-07,2.83092750244418e-07,-2.90183112637585e-07,1.19393992698497e-07,-1.17056994937003e-08,1.38598247435645e-08,-4.18868861392446e-08,8.73394734687111e-09,-5.12950882465332e-09,6.5353216678725e-09,-8.09827955556525e-09,1.89842622405026e-08,-4.85795910187612e-08,7.15285153779963e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23109349331472e-05,7.63982084560738e-06,0
"south_east","beta14",0,0,0,0,-2.71594432248732e-08,8.55038591527944e-08,-1.96859122271379e-07,2.38095014218553e-07,-2.90183112637585e-07,5.8124728404454e-07,-4.01663439280584e-07,4.31293801898111e-08,-3.78949101876452e-08,2.63146291332652e-08,-1.05199690817689e-08,9.59994943537902e-09,-2.45220283402566e-08,3.49913529730113e-08,-2.8820478506322e-08,6.41001348897377e-08,-6.49035480531781e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72271131281943e-06,-2.09837090346179e-05,0
"south_east","beta15",0,0,0,0,1.11490337262927e-07,-5.74372557788596e-09,5.80922970345737e-08,-7.53144283289745e-08,1.19393992698497e-07,-4.01663439280584e-07,5.35180597249848e-07,-1.01951028563361e-07,1.16102901747005e-07,-1.18894134724472e-07,1.45735602132949e-09,-9.9790560836608e-11,1.19736935342871e-08,-1.95211861979377e-08,1.12774932915317e-08,-3.21922509932892e-08,1.01421759635459e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26679057946143e-05,6.15642055961898e-05,0
"south_east","beta16",0,0,0,0,-8.88274195195801e-08,-2.77804279916432e-09,2.04580115657672e-09,7.35557352447807e-09,-1.17056994937003e-08,4.31293801898111e-08,-1.01951028563361e-07,4.53868055702144e-08,-6.89759811092252e-08,9.58878445798609e-08,5.16890196068666e-10,-1.81817297382166e-09,3.0233566441064e-09,-2.79002245068604e-09,3.54437335018001e-09,3.26255660486738e-09,1.12827831399852e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.50668560940809e-06,-4.99789959219607e-05,0
"south_east","beta17",0,0,0,0,1.1000476055811e-07,3.390145161226e-09,-1.67564324584906e-08,5.13235283611933e-09,1.38598247435645e-08,-3.78949101876452e-08,1.16102901747005e-07,-6.89759811092252e-08,1.47111873915608e-07,-1.35607451790659e-07,-2.64106455428179e-09,4.52928163657447e-09,-3.88152438968405e-09,1.01470027466907e-08,-7.72154666107087e-09,-5.99579955735771e-09,6.57011363607921e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23761213520833e-06,5.68892896750506e-05,0
"south_east","beta2",0,0,0,0,-6.64488274362246e-06,-9.50806186452633e-08,3.45179449141909e-07,-1.1459501838237e-08,-4.18868861392446e-08,2.63146291332652e-08,-1.18894134724472e-07,9.58878445798609e-08,-1.35607451790659e-07,1.5292779527933e-05,-1.18419593973605e-06,5.29846126775777e-07,-4.54618793617729e-07,3.96082546110146e-07,-2.19587057606783e-07,9.44045435224765e-08,8.02222915257158e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.03197805291427e-05,-0.00331382947671419,0
"south_east","beta3",0,0,0,0,1.72197915533692e-07,-5.23795148550349e-10,-1.7528566255334e-08,-4.90508642079618e-09,8.73394734687111e-09,-1.05199690817689e-08,1.45735602132949e-09,5.16890196068666e-10,-2.64106455428179e-09,-1.18419593973605e-06,2.51749718730664e-07,-1.53774530945241e-07,1.39837276673094e-07,-8.80388061309438e-08,4.48842465790763e-08,-3.16689826921015e-08,2.50413370728361e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31899337104885e-07,7.29622820396047e-05,0
"south_east","beta4",0,0,0,0,-8.5322421973779e-08,8.25129913539946e-09,8.2427016795031e-09,4.19406577405104e-09,-5.12950882465332e-09,9.59994943537902e-09,-9.9790560836608e-11,-1.81817297382166e-09,4.52928163657447e-09,5.29846126775777e-07,-1.53774530945241e-07,1.29855043672334e-07,-1.55967229702144e-07,9.33572088041304e-08,-4.78482101616797e-08,4.18681165389497e-08,-1.20663702641718e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87830415229236e-06,-4.1340099497658e-05,0
"south_east","beta5",0,0,0,0,9.98782862842486e-08,-2.49215666527238e-08,9.14264961500476e-09,-1.00178195556343e-08,6.5353216678725e-09,-2.45220283402566e-08,1.19736935342871e-08,3.0233566441064e-09,-3.88152438968405e-09,-4.54618793617729e-07,1.39837276673094e-07,-1.55967229702144e-07,3.33057306862358e-07,-3.601276416102e-07,1.97733769114238e-07,-1.52575851582824e-07,5.15877431004722e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.10849699290296e-05,5.04837335135959e-05,0
"south_east","beta6",0,0,0,0,-1.38884199927148e-07,8.61756114547148e-08,-1.01318925864762e-07,3.66768897618445e-08,-8.09827955556525e-09,3.49913529730113e-08,-1.95211861979377e-08,-2.79002245068604e-09,1.01470027466907e-08,3.96082546110146e-07,-8.80388061309438e-08,9.33572088041304e-08,-3.601276416102e-07,8.02583141642034e-07,-6.53920907485628e-07,4.88180783945024e-07,-1.63712245830101e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20498043507416e-05,-8.41425583693631e-05,0
"south_east","beta7",0,0,0,0,4.8520170827211e-08,-1.46868691658875e-07,1.44217670028509e-07,-4.54226910297722e-08,1.89842622405026e-08,-2.8820478506322e-08,1.12774932915317e-08,3.54437335018001e-09,-7.72154666107087e-09,-2.19587057606783e-07,4.48842465790763e-08,-4.78482101616797e-08,1.97733769114238e-07,-6.53920907485628e-07,8.87020906607465e-07,-9.62744508220754e-07,3.35793446041085e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.92948654215705e-05,2.65983960836341e-05,0
"south_east","beta8",0,0,0,0,-4.52527576859714e-08,4.31199565129351e-07,-3.18701924307762e-07,7.9894620811382e-08,-4.85795910187612e-08,6.41001348897377e-08,-3.21922509932892e-08,3.26255660486738e-09,-5.99579955735771e-09,9.44045435224765e-08,-3.16689826921015e-08,4.18681165389497e-08,-1.52575851582824e-07,4.88180783945024e-07,-9.62744508220754e-07,1.67694558245314e-06,-1.04084210960893e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39694099909753e-05,-2.81109860487731e-05,0
"south_east","beta9",0,0,0,0,3.51459499476533e-08,-9.21416699558715e-07,7.0415055942679e-07,-1.27243035423423e-07,7.15285153779963e-08,-6.49035480531781e-08,1.01421759635459e-08,1.12827831399852e-09,6.57011363607921e-09,8.02222915257158e-08,2.50413370728361e-09,-1.20663702641718e-08,5.15877431004722e-08,-1.63712245830101e-07,3.35793446041085e-07,-1.04084210960893e-06,1.44316878273e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000102385133687195,1.36961148044841e-05,0
"south_east","seed_date_alpha",0,0,0,0,1.58183372404742e-05,4.91666139475966e-05,6.80160205178698e-05,-2.32516633298471e-06,3.23109349331472e-05,-2.72271131281943e-06,1.26679057946143e-05,-1.50668560940809e-06,1.23761213520833e-06,-1.03197805291427e-05,2.31899337104885e-07,3.87830415229236e-06,-1.10849699290296e-05,1.20498043507416e-05,-1.92948654215705e-05,5.39694099909753e-05,-0.000102385133687195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747722564209734,0.0116016533096673,0
"south_east","start_date",0,0,0,0,0.00377011933954331,-7.3059027852792e-06,-5.24534176064941e-05,-4.97949064087962e-06,7.63982084560738e-06,-2.09837090346179e-05,6.15642055961898e-05,-4.99789959219607e-05,5.68892896750506e-05,-0.00331382947671419,7.29622820396047e-05,-4.1340099497658e-05,5.04837335135959e-05,-8.41425583693631e-05,2.65983960836341e-05,-2.81109860487731e-05,1.36961148044841e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116016533096673,2.17017820841777,0
"south_west","beta1",0,0,0,0,1.69376130605696e-05,1.5087786035854e-08,-3.54575840913685e-08,-2.9404932013513e-08,7.52022848387369e-08,-3.12351285940372e-07,6.13525664886675e-07,-7.17224403684382e-08,5.07143681255634e-08,-1.5275098919278e-05,3.97081252783048e-07,-1.50452143427762e-07,6.71028523048951e-08,-6.53613235385655e-08,2.16594772152505e-07,-4.00910510673821e-07,2.03668289924651e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22670408674895e-05,0.00575476283860139,0
"south_west","beta10",0,0,0,0,1.5087786035854e-08,1.16987024194649e-06,-1.16757793204725e-06,2.52543749880211e-07,-1.0062220359906e-07,8.36093244585312e-08,-6.02036625613296e-08,4.09438516173018e-09,-1.46815412105211e-08,4.71928979415221e-08,-2.1514970231014e-09,-4.84031038441878e-09,-4.54595315623735e-08,9.73030965504765e-08,-1.13318739229904e-07,5.40022534421969e-07,-1.31513147978623e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000183009544302298,4.25701037277593e-06,0
"south_west","beta11",0,0,0,0,-3.54575840913685e-08,-1.16757793204725e-06,1.94271487122244e-06,-7.22878170548416e-07,3.07008659898407e-07,-2.31239947741901e-07,1.46638386437798e-07,-6.33924148754615e-09,1.8258967063779e-08,-3.15869890318523e-09,-6.94735565127497e-09,7.30610558783413e-09,6.38817149733534e-08,-1.76759835812152e-07,1.39581074634286e-07,-3.68091604543239e-07,9.74078683501126e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000232404730851335,-1.32979406041132e-05,0
"south_west","beta12",0,0,0,0,-2.9404932013513e-08,2.52543749880211e-07,-7.22878170548416e-07,6.7632887518146e-07,-4.57275420936132e-07,4.20583141096178e-07,-1.65136871356621e-07,7.4579930972303e-09,-7.81764690196413e-09,-1.84354573885484e-08,-7.18208746402067e-09,6.94812925934832e-09,-4.22844806593422e-08,1.08786806004993e-07,-8.94408412949605e-08,1.40648690382006e-07,-2.33712523916254e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.69657313639166e-06,-1.93242685696833e-05,0
"south_west","beta13",0,0,0,0,7.52022848387369e-08,-1.0062220359906e-07,3.07008659898407e-07,-4.57275420936132e-07,4.82626707758854e-07,-5.25332379740637e-07,2.68963614747942e-07,-6.28024434442705e-09,1.4971465329406e-08,4.10481381335444e-08,5.43799673438384e-09,-1.05822975070074e-08,4.54927885429814e-08,-9.05565238962484e-08,6.63852972930442e-08,-9.86529480973592e-08,1.29070344926958e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21568232516277e-05,3.46761058494305e-05,0
"south_west","beta14",0,0,0,0,-3.12351285940372e-07,8.36093244585312e-08,-2.31239947741901e-07,4.20583141096178e-07,-5.25332379740637e-07,1.25318275096748e-06,-8.61106386594858e-07,7.52232908961552e-08,-7.65642357656991e-08,2.35154447255336e-07,-1.09281213654192e-08,9.64523295632817e-09,-3.94533164160291e-08,9.58316439214523e-08,-7.23740898003612e-08,1.0089550627525e-07,-1.25625219724215e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104107632763922,-0.000111548374315164,0
"south_west","beta15",0,0,0,0,6.13525664886675e-07,-6.02036625613296e-08,1.46638386437798e-07,-1.65136871356621e-07,2.68963614747942e-07,-8.61106386594858e-07,1.33951166412265e-06,-1.55971069323464e-07,1.99356919165177e-07,-6.36266313321063e-07,4.24874899961732e-09,-1.71544895745427e-08,5.75438560765698e-08,-7.75188807413559e-08,5.3564078189755e-08,-8.81940521881809e-08,1.0507444858936e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104855447173767,0.000201356664413594,0
"south_west","beta16",0,0,0,0,-7.17224403684382e-08,4.09438516173018e-09,-6.33924148754615e-09,7.4579930972303e-09,-6.28024434442705e-09,7.52232908961552e-08,-1.55971069323464e-07,6.45037760123895e-08,-9.84652233654058e-08,9.0645436439614e-08,-3.73931247786375e-09,1.61740870752405e-09,1.28823055191259e-09,-1.23947466974794e-08,1.45127132932615e-08,-1.1779796218202e-08,6.66750166171635e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65383162999301e-05,-2.5327544135618e-05,0
"south_west","beta17",0,0,0,0,5.07143681255634e-08,-1.46815412105211e-08,1.8258967063779e-08,-7.81764690196413e-09,1.4971465329406e-08,-7.65642357656991e-08,1.99356919165177e-07,-9.84652233654058e-08,2.10132330575644e-07,-4.23246563940351e-08,8.54188499700582e-10,-1.38429346923365e-09,-2.55785093211248e-09,1.31625663657375e-08,-1.75398553613904e-08,1.77778152774088e-08,2.91092373278888e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36944047068265e-06,1.90974233599152e-05,0
"south_west","beta2",0,0,0,0,-1.5275098919278e-05,4.71928979415221e-08,-3.15869890318523e-09,-1.84354573885484e-08,4.10481381335444e-08,2.35154447255336e-07,-6.36266313321063e-07,9.0645436439614e-08,-4.23246563940351e-08,3.12419555371704e-05,-2.14159895028607e-06,9.31296698685903e-07,-8.06111029630066e-07,5.94978870745156e-07,-3.13454065393612e-07,4.08590688113208e-07,-1.53927475010908e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.30854980663681e-05,-0.00441938388365793,0
"south_west","beta3",0,0,0,0,3.97081252783048e-07,-2.1514970231014e-09,-6.94735565127497e-09,-7.18208746402067e-09,5.43799673438384e-09,-1.09281213654192e-08,4.24874899961732e-09,-3.73931247786375e-09,8.54188499700582e-10,-2.14159895028607e-06,4.16439605641183e-07,-2.67990154976624e-07,2.82622097673241e-07,-1.97102390102333e-07,5.52742402478571e-08,-2.73872994103338e-08,-1.91565138115277e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.00088425265578e-06,9.91451725671721e-05,0
"south_west","beta4",0,0,0,0,-1.50452143427762e-07,-4.84031038441878e-09,7.30610558783413e-09,6.94812925934832e-09,-1.05822975070074e-08,9.64523295632817e-09,-1.71544895745427e-08,1.61740870752405e-09,-1.38429346923365e-09,9.31296698685903e-07,-2.67990154976624e-07,2.42530440537368e-07,-3.37846915655391e-07,2.75704957784188e-07,-9.78571491566917e-08,5.37558296531744e-08,-7.60088641060975e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.16826244297518e-06,-4.21325761226737e-05,0
"south_west","beta5",0,0,0,0,6.71028523048951e-08,-4.54595315623735e-08,6.38817149733534e-08,-4.22844806593422e-08,4.54927885429814e-08,-3.94533164160291e-08,5.75438560765698e-08,1.28823055191259e-09,-2.55785093211248e-09,-8.06111029630066e-07,2.82622097673241e-07,-3.37846915655391e-07,8.52297338627048e-07,-1.11988100516374e-06,4.65386497180239e-07,-3.0172969774127e-07,1.43561434982765e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59318985274517e-05,1.23057875860865e-05,0
"south_west","beta6",0,0,0,0,-6.53613235385655e-08,9.73030965504765e-08,-1.76759835812152e-07,1.08786806004993e-07,-9.05565238962484e-08,9.58316439214523e-08,-7.75188807413559e-08,-1.23947466974794e-08,1.31625663657375e-08,5.94978870745156e-07,-1.97102390102333e-07,2.75704957784188e-07,-1.11988100516374e-06,2.38645820537756e-06,-1.5719103829043e-06,1.07467850458408e-06,-4.26153298406545e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.56482219758807e-05,-7.41684363882571e-06,0
"south_west","beta7",0,0,0,0,2.16594772152505e-07,-1.13318739229904e-07,1.39581074634286e-07,-8.94408412949605e-08,6.63852972930442e-08,-7.23740898003612e-08,5.3564078189755e-08,1.45127132932615e-08,-1.75398553613904e-08,-3.13454065393612e-07,5.52742402478571e-08,-9.78571491566917e-08,4.65386497180239e-07,-1.5719103829043e-06,1.82989967861498e-06,-1.77371730890315e-06,6.63434662908609e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30521539642778e-05,6.05185317933069e-05,0
"south_west","beta8",0,0,0,0,-4.00910510673821e-07,5.40022534421969e-07,-3.68091604543239e-07,1.40648690382006e-07,-9.86529480973592e-08,1.0089550627525e-07,-8.81940521881809e-08,-1.1779796218202e-08,1.77778152774088e-08,4.08590688113208e-07,-2.73872994103338e-08,5.37558296531744e-08,-3.0172969774127e-07,1.07467850458408e-06,-1.77371730890315e-06,2.80943886492689e-06,-1.93224782584439e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.34692277334039e-05,-0.000129812142984075,0
"south_west","beta9",0,0,0,0,2.03668289924651e-07,-1.31513147978623e-06,9.74078683501126e-07,-2.33712523916254e-07,1.29070344926958e-07,-1.25625219724215e-07,1.0507444858936e-07,6.66750166171635e-09,2.91092373278888e-09,-1.53927475010908e-07,-1.91565138115277e-09,-7.60088641060975e-09,1.43561434982765e-07,-4.26153298406545e-07,6.63434662908609e-07,-1.93224782584439e-06,2.65916700067331e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000152109508747077,6.94036999499145e-05,0
"south_west","seed_date_alpha",0,0,0,0,6.22670408674895e-05,-0.000183009544302298,0.000232404730851335,-7.69657313639166e-06,6.21568232516277e-05,0.000104107632763922,0.000104855447173767,1.65383162999301e-05,-2.36944047068265e-06,-3.30854980663681e-05,-7.00088425265578e-06,-6.16826244297518e-06,3.59318985274517e-05,-4.56482219758807e-05,2.30521539642778e-05,-6.34692277334039e-05,0.000152109508747077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232064798093756,0.0233078159964633,0
"south_west","start_date",0,0,0,0,0.00575476283860139,4.25701037277593e-06,-1.32979406041132e-05,-1.93242685696833e-05,3.46761058494305e-05,-0.000111548374315164,0.000201356664413594,-2.5327544135618e-05,1.90974233599152e-05,-0.00441938388365793,9.91451725671721e-05,-4.21325761226737e-05,1.23057875860865e-05,-7.41684363882571e-06,6.05185317933069e-05,-0.000129812142984075,6.94036999499145e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233078159964633,2.02039799825969,0
