"region","name","alpha_admission","alpha_D","alpha_death_hosp","alpha_H","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta2","beta3","beta4","beta5","beta6","beta7","beta8","beta9","mu_D","mu_D_2","mu_D_3","mu_D_4","mu_gamma_H","mu_gamma_H_2","p_G_D","p_G_D_2","p_H","p_H_D","p_ICU","p_ICU_2","p_ICU_D","p_NC_15_24","p_NC_25_49","p_NC_50_64","p_NC_65_79","p_NC_80_plus","p_NC_weekend_15_24","p_NC_weekend_25_49","p_NC_weekend_50_64","p_NC_weekend_65_79","p_NC_weekend_80_plus","p_W_D","rel_p_D_alpha","rel_p_H_alpha","rel_p_ICU_alpha","rho_pillar2_tests","seed_date_alpha","start_date","ta_alpha"
"midlands","rel_p_D_alpha",4.1619796062402e-05,-0.00029360776444597,-2.49284851942866e-06,-1.97040771227981e-05,-2.24035429231597e-05,5.83403063837105e-06,-3.31059359330702e-06,1.74088006333842e-06,-3.42593491458679e-07,-1.28086885297108e-06,-3.84950632306257e-07,1.76295933808304e-06,2.72782954109774e-07,3.57378292216731e-05,-7.19945591564206e-07,9.82146421720796e-07,2.30902710079691e-08,-5.13659433917207e-07,2.48790542309465e-06,1.52108628506472e-06,-2.61089233108418e-06,-0.000131968860831009,-0.000363410033617331,-0.00180162836393992,-0.00165503479981137,0.000889934933421896,0.000173597350684173,0.000179838253622377,-0.000306425062514387,-0.000118836536388398,0.000151142591732044,-1.5930183323525e-05,-1.65552393063883e-05,7.16966197884231e-06,4.50583885786774e-07,6.01246414372145e-07,9.40502994213377e-07,2.77277321281135e-07,6.36662076456396e-07,5.76755848342841e-07,2.48168325029591e-07,3.33387458772435e-07,-6.29170534939427e-08,7.84428466785967e-08,-0.000207633845287241,0.00624538287384489,-8.24717022666388e-05,0.000619736532789907,-1.34625537146531e-06,-0.00539193498773204,-0.00881582879087355,4.24677756333555e-07
"midlands","rel_p_H_alpha",7.97329733054593e-06,-1.50907025074625e-05,1.62308908885533e-05,6.75967236726074e-06,-1.05631100231581e-06,1.47793781624613e-06,-7.80637735374173e-07,2.55842315951844e-06,-7.51633854014673e-07,-3.87458205171037e-07,2.02057492212156e-07,5.61327245749109e-07,-1.01449434107451e-07,4.39791688515917e-06,-1.47264497004843e-07,3.27635864737128e-07,1.17115759311711e-06,6.56110804863659e-07,9.14782341510101e-07,1.92722673234724e-06,-1.10510539757281e-06,1.28279000741157e-06,2.64595553445093e-05,-4.32260068831998e-05,0.000151155942712102,-7.268518268385e-05,-2.78463180347521e-05,-3.58394322535703e-06,3.70064294753352e-06,-0.000165493118428552,4.80713750491339e-05,2.97606448723456e-06,1.69629784085893e-05,-7.0136832390894e-05,7.95580879925145e-08,1.40936834654894e-07,2.6816932942182e-08,-1.74682801594245e-08,1.5258168334383e-07,-1.30493939958946e-08,9.79305221198146e-08,-5.56340480315075e-08,3.17907211530656e-08,2.66397618813209e-07,-4.05728047775672e-06,-8.24717022666388e-05,0.00102099677499528,-0.000502724194176113,-3.61193963877607e-07,-0.00178352875233525,-0.00158914004821628,-3.0826735760798e-07
"midlands","rel_p_ICU_alpha",3.72944146603902e-06,-3.35813275991656e-05,-1.47079829727823e-05,1.0962536281384e-05,-9.74544850482007e-06,-2.46912802774381e-07,4.21761667012459e-07,1.42250893272495e-07,-4.15371947608685e-07,1.8864474383033e-06,-2.2828227597199e-06,-1.89688943943731e-07,2.82893116376578e-07,1.36879353365809e-05,-1.22245088975208e-06,8.75635123603918e-07,-1.29221493582913e-06,2.79838616708257e-06,-6.11342932743338e-07,-3.28801226356873e-06,1.93564643047336e-06,-1.06703201565905e-06,-7.92055925204321e-05,-0.000133211425871959,-0.000316095942066995,0.000119218309476251,-3.96431761901551e-05,4.04754050415298e-05,-2.38487186095714e-05,2.86871312170192e-05,3.67640917803576e-05,2.12278796823788e-05,-7.80205698730575e-05,-5.29972069161179e-05,9.90554540771072e-08,7.90570482520645e-07,3.93099525755984e-07,1.79105374249584e-07,9.9964227381495e-07,3.99348549047996e-07,5.57903739889151e-07,3.84665088005987e-07,-7.50100729437663e-08,4.31838112943722e-08,8.13190645174144e-05,0.000619736532789907,-0.000502724194176113,0.00256170652490175,-7.43006042876081e-07,0.0012826018302517,-0.00321933779684176,2.68500744395395e-05
"midlands","rho_pillar2_tests",-1.40949766455482e-07,5.30060323441026e-07,-7.33329538209256e-08,-8.45308142538677e-09,2.86312344209149e-08,1.3766936012308e-08,-1.47119614549835e-08,4.45343275627836e-09,8.64358044213641e-09,-7.13147702892846e-09,7.99355316589369e-09,-3.89852483624164e-09,-3.59800651726262e-09,-5.10515287292597e-08,-2.01377846171792e-09,4.58894416240655e-09,-1.3496999180133e-08,1.64428240505907e-08,-2.21447994844525e-08,2.6004668871385e-08,-1.23819842443508e-08,2.20840086663934e-08,-1.48995180976005e-08,1.37527968291963e-07,1.85655162164025e-06,7.94639249105414e-08,-3.89586398936047e-07,-2.14350727617386e-07,-1.51244885712029e-08,-2.72914780923269e-09,-4.18914086828444e-08,-6.49542528834279e-09,3.52526496903328e-08,-1.54714687995574e-07,-1.13223472392284e-09,-3.77916872476766e-09,-1.3656589530824e-09,-1.08750178011238e-09,-5.99516614524364e-10,-1.42256589637834e-09,9.39233012641868e-10,6.61899445464542e-11,-1.82468867312226e-10,-2.58960749488665e-09,4.87406534290656e-07,-1.34625537146531e-06,-3.61193963877607e-07,-7.43006042876081e-07,3.56920644030394e-08,1.45391137832408e-05,9.34632352204029e-06,1.3285768688273e-07
"midlands","seed_date_alpha",-0.000185110054769373,0.0013597952608701,0.000215185136012625,0.000260639681209043,-5.75738614160122e-05,-1.51068627148279e-05,1.51015496503543e-05,1.05064498725357e-06,3.93816515212414e-05,2.19647551170744e-05,-7.4544771426844e-05,-8.66694319101948e-05,-9.79193604770233e-05,1.02826928073814e-05,-1.37643221940087e-05,1.96572693577255e-05,-2.39901759846603e-05,1.01038978069428e-05,-2.30407359834048e-05,1.05247923345154e-05,6.2484491398027e-06,-0.00042720160314769,0.000978406182734448,0.000604464886161077,0.00342881438860249,-0.00267113567702637,-0.000966688927021488,3.00379320752111e-05,0.000198738671049476,0.000349970500129876,6.69604315019614e-05,5.54877164668838e-05,-9.75803076470927e-06,2.7238284919619e-05,-2.17155210460418e-06,-2.13218426009616e-07,3.49051553656206e-06,3.82042009295332e-06,-1.57442744902679e-06,-4.26320029421219e-06,4.9807047860475e-06,2.02783424957576e-06,-9.42145985557899e-07,3.5083414172153e-06,0.000104444506844908,-0.00539193498773204,-0.00178352875233525,0.0012826018302517,1.45391137832408e-05,0.409722385486314,-0.0178590096968658,0.0055245331383227
"midlands","start_date",-8.22378883687005e-05,0.000707898739142713,0.000115350010524602,-0.000357478302414681,0.000731316602668603,2.30689620432432e-05,8.02252387377447e-06,-2.71766776694442e-05,-6.58157805605015e-06,1.69214609882089e-05,2.46967780296137e-05,-1.23533801629366e-05,2.2211200829202e-05,-0.000579758135275591,2.53915066429073e-05,-5.25271781268734e-06,-1.63061533041197e-05,7.71058009026735e-06,-1.28839913255298e-05,9.16468094302648e-06,-4.38651490497977e-05,-0.00022259240595379,0.000345115781123596,0.00276881282331714,0.00711357802120503,0.000626845439068693,-0.000546561647389875,-0.000620105772342844,0.000469598201053729,0.000638882870366243,-0.000573823428152266,0.000340179407037041,4.05533741508968e-05,0.000844006212535349,-2.80200769870365e-06,-7.20952263805752e-07,-6.55562733456256e-06,2.40820127980164e-06,3.28267776385172e-06,9.3067079137617e-06,-9.42073357974133e-07,-4.87934793678452e-06,4.27191446218439e-07,2.54746019525106e-06,-0.000441819033581705,-0.00881582879087355,-0.00158914004821628,-0.00321933779684176,9.34632352204029e-06,-0.0178590096968658,0.283121391258897,-0.000410836759374389
"midlands","ta_alpha",-1.40856909986357e-06,1.86544267513199e-05,4.26370156708876e-06,4.13535717449145e-06,-1.10792699317715e-06,7.56063594080207e-07,-4.11062991122884e-07,-2.49769018206509e-08,5.24040856303718e-07,1.03856913205451e-07,-1.85723391815966e-06,-1.343677546446e-06,-1.55642797764749e-06,1.48851992372085e-06,-2.45721534090595e-07,3.14237148035542e-07,-1.47644454594985e-07,-1.13314246610924e-07,-7.46457217348515e-08,4.08107336548415e-07,-4.6793884209904e-07,-5.58933499269119e-06,1.67139229283504e-06,-1.43671825808659e-05,-4.13614941960647e-06,-5.00294212252935e-05,2.93202453954417e-06,4.00685583649019e-06,3.80315430005256e-07,-8.13688351129522e-06,6.63196777026416e-06,-7.71408797038184e-07,-4.1568004230345e-07,-4.9558751094983e-06,2.40884434795634e-08,5.63251901713816e-08,1.31787629790979e-07,9.23935533066296e-08,3.61032550764988e-08,-2.55035065920672e-08,9.89036629173364e-08,7.10047386366362e-08,8.31438304447138e-09,8.22280772385398e-08,-6.61778817643678e-06,4.24677756333555e-07,-3.0826735760798e-07,2.68500744395395e-05,1.3285768688273e-07,0.0055245331383227,-0.000410836759374389,9.08991575668447e-05
"north_east_and_yorkshire","alpha_admission",1.00585937324644e-05,-1.73421406396012e-05,7.32648236957496e-07,1.25793233832817e-07,5.54287900216545e-07,-4.89948442331041e-08,-1.0479686616948e-07,-2.2181348879141e-08,5.70732888457628e-08,7.61361141543899e-08,-1.27701727145931e-07,6.19541901353087e-09,-1.21105337913193e-09,1.3319839166593e-07,-8.02448707516108e-08,9.95250994559467e-08,-9.98728002026444e-08,8.84985557604345e-09,1.28467620546944e-08,2.97726821914879e-08,-2.75823816878531e-08,3.9136852967536e-07,4.74695577190451e-06,-3.11123188134078e-05,-1.6442412959363e-05,2.29570561181422e-05,-1.40951118060376e-05,7.38957689083111e-06,-1.9767817619343e-06,1.70834331081861e-06,-5.06008888755665e-06,-7.11741640449962e-07,-6.57879959416171e-07,-2.06887480439886e-06,3.31347485977991e-10,-4.30723751495731e-08,-1.41614948677388e-08,-6.79294417569011e-09,9.61806537263177e-09,-1.33346815824296e-08,-2.20147486549796e-08,-1.60006335579001e-09,5.34937933369832e-09,-1.50057771519369e-08,-8.57620988857e-06,4.66165419415744e-05,-1.85188954777738e-06,1.032743150783e-05,5.24191720047788e-10,-1.10742389669016e-05,0.000108654607147683,-9.07684433454134e-07
"north_east_and_yorkshire","alpha_D",-1.73421406396012e-05,0.000925862629255257,1.90842800371142e-06,6.16560506330889e-06,-9.73167574738609e-06,-1.37846637057073e-08,-1.20521999825156e-06,-1.46242372413049e-06,-2.81179052584916e-08,-4.8160489686403e-07,-3.08090606270074e-06,-3.13987549602684e-08,-1.20784044310788e-06,2.32030390475469e-06,-8.67102746687559e-08,-5.93240723761106e-07,6.26784140804242e-07,-1.31403082012134e-06,5.3416037087165e-07,-1.58248463351389e-06,-7.53928088132634e-07,1.15074368121965e-05,-2.83482090382647e-05,0.00018879756308018,5.91237818427687e-05,-6.87088807140377e-05,4.07885357995274e-05,-0.000123247654445654,-9.3551281667058e-06,2.137286226993e-05,9.9908795134257e-06,2.47411596142266e-05,3.75554261410738e-06,2.60211156173251e-05,-4.68052990017637e-07,-2.32705673706431e-07,-2.7685463949718e-07,-9.10033876575781e-08,-5.49843782485434e-07,-2.3821263364982e-07,-5.48908023911415e-08,-9.22962228439386e-08,-1.60689837097763e-07,-3.99774180338296e-07,-3.26288042192925e-05,-0.000251953547994501,-3.82373469948538e-05,-6.48177074752674e-05,8.96062234056761e-08,-0.00074162540813303,-0.00146145080409416,-7.34545363101219e-06
"north_east_and_yorkshire","alpha_death_hosp",7.32648236957496e-07,1.90842800371142e-06,1.40255209354547e-05,-2.59380410721215e-07,-9.8655800790465e-07,1.26715691809639e-07,-3.76169278587524e-07,1.38460894617475e-07,-9.47579698998058e-08,1.15766205474857e-07,-3.33790384742409e-08,2.51492915700328e-08,6.22204473335623e-08,7.36460351658437e-07,1.58915890237874e-07,-1.54897309942379e-07,1.84476389818905e-07,-1.81373014399712e-08,-1.02791476076316e-07,-9.50122190494975e-09,-6.30139899089187e-08,-2.30300011911804e-06,-2.44055441633812e-06,-9.43147543567209e-06,6.97441561756051e-06,3.4873293628586e-05,-1.10916097624482e-05,2.60570737031789e-06,-9.65001391701656e-07,2.52182771975437e-06,-3.67279827057918e-06,-4.00251307666445e-07,-4.16187158061633e-07,8.7310608298553e-06,8.49416355265597e-09,-9.74232458970578e-09,9.18226841986278e-09,3.72511510827998e-09,3.02223285931573e-08,-1.44842071231896e-09,1.89967398765488e-08,-2.60645228100234e-08,3.97140828052833e-09,-8.50746930786058e-10,6.35454502725879e-06,4.09309651024187e-06,-8.23627511692025e-06,1.99899288680857e-05,-7.68705562253997e-08,5.10159949636908e-06,-0.000159345751731649,-1.01635814503827e-06
"north_east_and_yorkshire","alpha_H",1.25793233832817e-07,6.16560506330889e-06,-2.59380410721215e-07,2.14756673185937e-06,-2.97818727914733e-08,6.38251694297628e-08,-5.16505627301422e-08,8.44808915312698e-08,-1.32470684823826e-07,3.11757790239895e-07,-1.71556257805028e-07,3.05028747092499e-09,-1.53187995190308e-08,-1.30349896990324e-06,4.87965592182326e-08,-2.91156795746287e-08,1.80792469035733e-08,8.17943761719457e-08,-2.55621861688654e-08,1.28118874619372e-07,-2.10493787396552e-07,9.67904998021707e-07,-1.20207934025373e-06,2.25351079218533e-06,1.76042447546941e-08,-1.79439178352575e-05,8.79121760598791e-06,-1.08945827987947e-07,-1.67019185138537e-07,-2.24055070390102e-06,1.50104456764012e-06,9.2932434526513e-07,-7.91171738300472e-08,-5.87161595816249e-06,3.25079209525256e-09,2.73147753682062e-08,1.20346468513146e-10,9.23764629064901e-10,7.04933935899605e-09,3.35206325077366e-09,5.16413461404505e-09,1.40561818653664e-08,-2.53935214198687e-09,4.52504969983926e-09,-3.35915703063719e-06,-5.89439415018134e-07,6.68586004145098e-06,1.41403238391358e-06,3.94751521793224e-09,1.35531662769245e-05,-5.82782452419097e-05,6.13925832157524e-07
"north_east_and_yorkshire","beta1",5.54287900216545e-07,-9.73167574738609e-06,-9.8655800790465e-07,-2.97818727914733e-08,7.36574507426157e-06,-1.85976462724076e-07,5.05330731340817e-08,1.15478756570315e-08,-2.08711348157221e-08,1.33690453297828e-07,6.51618838548053e-10,-5.68037245065649e-08,1.08162981861087e-07,-6.65083070201259e-06,3.63627373383964e-08,3.61160177934762e-08,-8.55112064486216e-08,9.31348599197876e-08,-5.53220644656894e-08,-1.67010738608408e-07,3.19228986575328e-07,-5.42510397286833e-06,-2.58831277026783e-06,5.34501891876137e-07,7.86513748421026e-07,7.73110550172965e-06,-5.36133339233263e-06,4.13377744018989e-07,-9.7243077661416e-07,1.43907264040768e-06,1.94108143675328e-06,1.51151104984238e-08,3.67988770106095e-07,1.11057553927159e-05,-1.29047821155201e-08,4.78140034935902e-09,1.26741126182961e-08,-9.67262211527147e-09,-3.1871371705303e-08,-3.99068384839243e-08,1.09244883933316e-08,1.81277087096264e-08,8.94132055921618e-10,4.05885902018063e-09,1.40185728324061e-05,3.35284902098276e-06,-1.83200478121376e-06,-5.93380067747578e-06,2.1280306189449e-09,0.000132473042058563,0.00145471965023782,4.64637536472369e-07
"north_east_and_yorkshire","beta10",-4.89948442331041e-08,-1.37846637057073e-08,1.26715691809639e-07,6.38251694297628e-08,-1.85976462724076e-07,2.37244942442112e-07,-2.98978955112928e-07,1.11621801203991e-07,-4.50404251461908e-08,4.0693059714863e-08,3.0853928255657e-08,-4.89708381020113e-10,8.6214770985225e-09,1.0062705040174e-07,-1.18586796529481e-08,8.99384054754323e-09,-1.11827073042611e-08,5.81355438667899e-08,-6.55674476395088e-08,1.57776800142211e-07,-2.38359389601458e-07,1.12293808383389e-06,1.25499454704944e-06,-8.7149528973107e-08,5.11945954428747e-06,8.42738695460346e-07,-7.56049200783022e-07,-1.01087468983045e-07,9.94412320313617e-08,-6.86662563267742e-07,-1.2701838640855e-06,-2.07400959893235e-07,3.758049341303e-08,-1.94930293535856e-06,-8.3431405136062e-10,1.00585355827554e-08,7.98550849620071e-10,1.80880302294652e-09,3.12246186718179e-09,4.8877325374327e-09,5.45645833110014e-09,1.96274772658344e-09,3.72829350313456e-09,2.46084005547019e-09,-1.20299162733523e-06,2.72099594703126e-07,1.53016357874451e-06,-4.62480762608032e-07,-9.50145453321455e-09,-2.66086074450058e-05,-5.03733111143413e-05,3.10637415937549e-07
"north_east_and_yorkshire","beta11",-1.0479686616948e-07,-1.20521999825156e-06,-3.76169278587524e-07,-5.16505627301422e-08,5.05330731340817e-08,-2.98978955112928e-07,5.97995877500368e-07,-2.85696892547466e-07,1.39327163858879e-07,-9.36460473993987e-08,-1.56724488149825e-09,1.92811310918966e-08,-2.37903904692168e-08,1.03347937972486e-07,2.07947866352759e-09,5.21782822217682e-09,7.8697949841705e-09,-5.10665481784352e-08,5.25416609847107e-08,-1.20617106419649e-07,2.53064769134549e-07,-8.10225386885316e-07,-1.19416299587073e-06,-3.2390964838629e-06,-2.49111855353861e-06,-1.4924519585047e-06,-8.52411848878264e-08,1.05271483754618e-07,-4.57157108252161e-07,-1.73980184158673e-07,1.50051518504282e-06,1.07181622268262e-07,-2.18318381058481e-08,2.48223164842557e-06,6.35268258912666e-09,-1.03129412511167e-08,2.41953351607933e-09,3.21247833208331e-09,6.53350857070755e-09,-1.42259843394652e-09,-2.05872289633564e-09,-1.52832531963882e-09,-1.89683213528607e-09,2.43490487125827e-09,3.08219739309062e-06,2.16052205250021e-06,1.33039193562129e-06,-2.39132471945762e-06,8.53355478566262e-09,3.95976937075602e-05,1.83633440018509e-05,-2.87406800554425e-07
"north_east_and_yorkshire","beta12",-2.2181348879141e-08,-1.46242372413049e-06,1.38460894617475e-07,8.44808915312698e-08,1.15478756570315e-08,1.11621801203991e-07,-2.85696892547466e-07,3.05805570404066e-07,-2.19627086056538e-07,2.64244002634722e-07,-9.62481688905469e-08,7.51158969765441e-09,1.80928799155512e-08,-6.99855902424072e-08,1.35018857047518e-08,-1.99262766157222e-09,-1.30486007759585e-08,5.88845678462652e-08,-3.28626629389596e-08,6.53237727380644e-08,-9.81230866009187e-08,6.52013233439582e-07,1.23571755612586e-06,1.24005220715069e-06,4.28760336317196e-07,-4.16477022333508e-07,4.55783813549456e-07,8.6712169937483e-08,1.57514124735629e-07,-7.45965912135189e-07,-1.41139417691981e-06,-5.28705319294037e-08,-5.97860830814527e-08,-2.05059746225477e-06,3.54434897239651e-09,1.17988303536484e-08,7.87134002167127e-09,-3.52137433875032e-10,5.87145289094337e-09,5.22866111098269e-09,3.93940672085483e-09,2.76655383681542e-09,1.78263255295415e-09,3.56663291564665e-09,-9.68886010039152e-07,-2.04586919738446e-07,1.18931173431942e-06,8.15002752937917e-07,-9.93334465591546e-09,-7.69657141730264e-06,-6.84851097012851e-06,9.86437487886213e-08
"north_east_and_yorkshire","beta13",5.70732888457628e-08,-2.81179052584916e-08,-9.47579698998058e-08,-1.32470684823826e-07,-2.08711348157221e-08,-4.50404251461908e-08,1.39327163858879e-07,-2.19627086056538e-07,2.37445071065955e-07,-3.20802995710554e-07,1.58578002789524e-07,-6.22086999289701e-09,5.82245381254602e-09,6.49503329277294e-08,-1.31629706947513e-08,5.45972982316525e-09,8.914001922704e-09,-2.69980993821689e-08,1.68939256183928e-08,-2.90461593412654e-08,6.01559322234671e-08,-3.74549665708495e-07,-7.24756694663787e-07,-1.90527280564591e-06,-4.92890568845597e-07,1.16653426507743e-06,-6.10169440667465e-07,2.77319811896274e-07,-2.93106220399043e-08,-9.77008631513005e-08,9.15640358184206e-07,-2.67046851043677e-08,9.20771798265502e-08,8.37967013320557e-07,-1.22684288828658e-09,-3.84792040355078e-09,-1.42837661417648e-09,2.99292930561365e-09,6.67985636340037e-10,4.42956351243919e-10,2.38612168693399e-10,1.06783485627678e-09,9.53433600778385e-10,-1.05679922714202e-10,1.323178875624e-07,9.18847379522513e-07,3.47742609713496e-07,-8.50511693143691e-07,1.03142645101576e-08,4.7701671044353e-06,-4.25599093507403e-06,1.8726210720864e-08
"north_east_and_yorkshire","beta14",7.61361141543899e-08,-4.8160489686403e-07,1.15766205474857e-07,3.11757790239895e-07,1.33690453297828e-07,4.0693059714863e-08,-9.36460473993987e-08,2.64244002634722e-07,-3.20802995710554e-07,8.52507621485535e-07,-5.85020777782791e-07,7.34128284804865e-08,-2.95108336813331e-08,-4.50482609567352e-07,2.10727516760665e-08,1.21691805361238e-08,-1.76882105272933e-08,7.85940654461804e-08,-2.30737557344005e-08,4.13809794983701e-08,-2.89119510252062e-08,-2.23021265126626e-09,1.24221697641714e-06,-2.62003511421833e-06,1.4278615698584e-06,-1.88059720263979e-06,-7.59396482661267e-07,-2.98048769776464e-07,-4.16816359718739e-07,-2.15585106432337e-06,-1.21610208511531e-06,-1.01493188628141e-07,-9.01621304689207e-08,-6.32338227042822e-07,1.1134779490303e-08,1.86834418561207e-08,1.65939311821232e-08,2.97906899318797e-09,2.26808320312214e-08,9.8703240803956e-09,1.13682917650894e-08,8.36401294015046e-09,3.93245460795147e-09,1.2880725620595e-08,-4.60552127070296e-07,2.99229754536399e-06,5.95166354890988e-06,-9.51953945305052e-07,-3.22128727554417e-08,3.25598681279239e-05,-4.17855920975736e-06,2.03638550692012e-07
"north_east_and_yorkshire","beta15",-1.27701727145931e-07,-3.08090606270074e-06,-3.33790384742409e-08,-1.71556257805028e-07,6.51618838548053e-10,3.0853928255657e-08,-1.56724488149825e-09,-9.62481688905469e-08,1.58578002789524e-07,-5.85020777782791e-07,8.15270547534931e-07,-1.05555277652319e-07,1.21851338648871e-07,1.94909990257701e-07,1.5241800136548e-08,-2.08656863867363e-08,1.66350183821221e-08,-1.97221797570641e-08,2.86528122587121e-09,4.6157931986376e-09,-1.10021664463481e-08,9.60453704202772e-07,3.38889177519793e-08,8.22439199978683e-07,2.10864807807505e-06,1.48333789605544e-07,1.16242267144512e-06,1.13408678303938e-06,1.24341031804767e-07,6.31911091799663e-07,-5.00259532237739e-07,-1.99146234449868e-07,8.20411844259434e-08,5.68158940798247e-07,1.21090060802409e-09,-1.83501270098902e-09,-5.94460656751879e-09,5.68320257074769e-09,-3.62227719062546e-09,-3.45286803575437e-09,-5.78866376908376e-09,-1.92553938471593e-10,5.46971862044745e-12,-2.46077390713883e-09,-8.0485641878131e-07,2.6405801320106e-07,-2.94867499643384e-06,-2.4702029068372e-06,1.10914065671626e-08,-2.22777922162295e-05,1.31725151011432e-05,-4.103079429787e-07
"north_east_and_yorkshire","beta16",6.19541901353087e-09,-3.13987549602684e-08,2.51492915700328e-08,3.05028747092499e-09,-5.68037245065649e-08,-4.89708381020113e-10,1.92811310918966e-08,7.51158969765441e-09,-6.22086999289701e-09,7.34128284804865e-08,-1.05555277652319e-07,4.89322684140091e-08,-3.16839706782287e-08,4.25387631932406e-08,-3.9694204782522e-09,7.68629080794594e-09,-1.1168185823835e-09,9.08252928920245e-09,-1.40580853860072e-08,2.89227503110474e-08,-5.39073118040446e-09,-1.62144111514899e-07,2.5582474520848e-07,-8.1682893050684e-07,-1.41065112010641e-06,7.99915736396098e-07,-1.49602202162707e-06,-2.45939922503477e-07,7.17892507161609e-08,-4.86925024844782e-07,-4.97695832668688e-08,-3.5000465013032e-08,9.3010227966081e-11,-3.54448448310418e-07,1.48541769944728e-10,2.91905149116411e-09,5.51605694937871e-09,1.26733937324927e-09,4.80533727434592e-09,2.49019075358442e-09,3.52780659579221e-09,7.73704683176808e-10,1.66423074462264e-09,3.00906992996884e-09,7.97230808959273e-07,4.75557282223782e-07,1.35362706486913e-06,6.68916298514942e-07,-5.15920653624284e-09,-1.33724669932485e-05,-1.57027128065451e-05,-3.29872646319627e-07
"north_east_and_yorkshire","beta17",-1.21105337913193e-09,-1.20784044310788e-06,6.22204473335623e-08,-1.53187995190308e-08,1.08162981861087e-07,8.6214770985225e-09,-2.37903904692168e-08,1.80928799155512e-08,5.82245381254602e-09,-2.95108336813331e-08,1.21851338648871e-07,-3.16839706782287e-08,7.68998631380619e-08,-1.28102263582202e-07,9.11199026923563e-09,-3.16408988743652e-09,1.05671049040139e-09,9.62258060240854e-09,3.73800725022156e-09,-7.32554987749352e-09,8.81288418519764e-09,3.84561360877578e-08,2.47098584092551e-07,-1.15257044627812e-06,-3.30558878727877e-07,7.19797204389524e-08,3.35479918349754e-07,6.37061961450604e-07,-2.71491947737316e-08,-3.20142397782805e-07,-1.2849558589883e-07,1.76604250999446e-08,7.85642306617763e-09,-2.14226919896403e-07,5.86200247168866e-09,4.80310846447552e-09,1.94731122782902e-09,2.20989220452612e-09,5.745004948075e-09,2.28723782788287e-09,2.55079992110682e-09,2.38154183580686e-09,1.68656219166064e-09,2.6464739492538e-09,-6.22928805315474e-07,1.91309129017852e-06,4.38604102402186e-07,-1.75003082009338e-06,-2.81021844071775e-09,-1.49762554912486e-05,1.72340639535869e-05,-1.88648926853015e-07
"north_east_and_yorkshire","beta2",1.3319839166593e-07,2.32030390475469e-06,7.36460351658437e-07,-1.30349896990324e-06,-6.65083070201259e-06,1.0062705040174e-07,1.03347937972486e-07,-6.99855902424072e-08,6.49503329277294e-08,-4.50482609567352e-07,1.94909990257701e-07,4.25387631932406e-08,-1.28102263582202e-07,1.87639517257491e-05,-7.45875487286283e-07,2.93032845747684e-07,-2.61688803623079e-07,5.38467079085966e-08,4.53385687463522e-08,1.08134598269347e-07,-2.40105953642939e-07,4.91161809457792e-06,5.33129270794711e-06,-8.71726735490348e-06,-4.95639439769982e-05,1.05639285935198e-05,-3.18721366978123e-07,-1.35960218432323e-06,1.66375827151065e-06,1.21470961551452e-06,1.97470742753857e-07,-1.2873524124461e-06,-5.74075406511806e-08,-1.38922711270163e-05,1.38338311556566e-08,2.731420795143e-09,-3.35801310753841e-08,-5.98897432412539e-09,3.25995496004015e-08,-5.44290614741904e-09,1.37092922338758e-08,-4.0098157810776e-08,-2.4810190560531e-09,-2.35624487403078e-08,2.4516402007579e-06,1.22022777531455e-06,-1.04625742237689e-05,8.91158013256435e-06,1.59387117424583e-08,-9.38278292503076e-05,-0.000861723074067297,-1.94805598348307e-07
"north_east_and_yorkshire","beta3",-8.02448707516108e-08,-8.67102746687559e-08,1.58915890237874e-07,4.87965592182326e-08,3.63627373383964e-08,-1.18586796529481e-08,2.07947866352759e-09,1.35018857047518e-08,-1.31629706947513e-08,2.10727516760665e-08,1.5241800136548e-08,-3.9694204782522e-09,9.11199026923563e-09,-7.45875487286283e-07,1.01860740678429e-07,-6.58044245919337e-08,6.95071057883016e-08,-3.87757891081653e-08,1.69629733834292e-08,-2.86941314013158e-08,2.45661029798862e-08,-5.91829283748182e-07,-8.05429355785901e-07,2.05661106739898e-07,3.90825680543206e-06,-1.64999817979938e-06,1.97842652416319e-07,3.99027066113613e-09,-1.51906830003931e-07,-2.04036775217182e-08,2.76019885221608e-07,9.31114220668168e-08,-6.02597318621153e-08,1.06703201335643e-06,7.064676704909e-10,-1.76670900937033e-09,1.64932023217064e-09,2.03390396586905e-09,-8.57528344389651e-10,3.13477196274671e-09,1.67168064785398e-11,2.61796725860177e-09,-8.73577470311188e-10,3.98154997349125e-09,-1.24165593837337e-06,-8.17081109336571e-07,2.04376984915062e-07,1.03621255996501e-06,-2.45317152198568e-10,-2.11499249965526e-06,-6.82741899360969e-06,-9.40041026625712e-08
