"region","name","initial","min","max","integer","include","key"
"south_west","mu_D_5",0.312796558367823,0,1,FALSE,TRUE,"mu_D_5south_west"
"east_of_england","mu_gamma_H",1.18535174080223,0,2,FALSE,TRUE,"mu_gamma_Heast_of_england"
"london","mu_gamma_H",0.828636087441658,0,2,FALSE,TRUE,"mu_gamma_Hlondon"
"midlands","mu_gamma_H",1.21607536275492,0,2,FALSE,TRUE,"mu_gamma_Hmidlands"
"north_east_and_yorkshire","mu_gamma_H",1.4027759802248,0,2,FALSE,TRUE,"mu_gamma_Hnorth_east_and_yorkshire"
"north_west","mu_gamma_H",1.22559489124025,0,2,FALSE,TRUE,"mu_gamma_Hnorth_west"
"south_east","mu_gamma_H",1.04053494453747,0,2,FALSE,TRUE,"mu_gamma_Hsouth_east"
"south_west","mu_gamma_H",1.42262120530411,0,2,FALSE,TRUE,"mu_gamma_Hsouth_west"
"east_of_england","mu_gamma_H_2",1.10231807097769,0,2,FALSE,TRUE,"mu_gamma_H_2east_of_england"
"london","mu_gamma_H_2",1.20326486501575,0,2,FALSE,TRUE,"mu_gamma_H_2london"
"midlands","mu_gamma_H_2",1.0227143585782,0,2,FALSE,TRUE,"mu_gamma_H_2midlands"
"north_east_and_yorkshire","mu_gamma_H_2",1.04180145652919,0,2,FALSE,TRUE,"mu_gamma_H_2north_east_and_yorkshire"
"north_west","mu_gamma_H_2",1.13641794122765,0,2,FALSE,TRUE,"mu_gamma_H_2north_west"
"south_east","mu_gamma_H_2",1.17134090692454,0,2,FALSE,TRUE,"mu_gamma_H_2south_east"
"south_west","mu_gamma_H_2",0.924218754214444,0,2,FALSE,TRUE,"mu_gamma_H_2south_west"
"east_of_england","mu_gamma_H_3",0.672990313600606,0,2,FALSE,TRUE,"mu_gamma_H_3east_of_england"
"london","mu_gamma_H_3",1.12896721621219,0,2,FALSE,TRUE,"mu_gamma_H_3london"
"midlands","mu_gamma_H_3",0.751511181572261,0,2,FALSE,TRUE,"mu_gamma_H_3midlands"
"north_east_and_yorkshire","mu_gamma_H_3",0.546069232640819,0,2,FALSE,TRUE,"mu_gamma_H_3north_east_and_yorkshire"
"north_west","mu_gamma_H_3",0.740628685895134,0,2,FALSE,TRUE,"mu_gamma_H_3north_west"
"south_east","mu_gamma_H_3",0.549691422902883,0,2,FALSE,TRUE,"mu_gamma_H_3south_east"
"south_west","mu_gamma_H_3",0.508297457539564,0,2,FALSE,TRUE,"mu_gamma_H_3south_west"
"east_of_england","mu_gamma_H_4",0.611832866862101,0,2,FALSE,TRUE,"mu_gamma_H_4east_of_england"
"london","mu_gamma_H_4",0.728078852015429,0,2,FALSE,TRUE,"mu_gamma_H_4london"
"midlands","mu_gamma_H_4",0.698988193047103,0,2,FALSE,TRUE,"mu_gamma_H_4midlands"
"north_east_and_yorkshire","mu_gamma_H_4",0.782329845354293,0,2,FALSE,TRUE,"mu_gamma_H_4north_east_and_yorkshire"
"north_west","mu_gamma_H_4",0.774769203892163,0,2,FALSE,TRUE,"mu_gamma_H_4north_west"
"south_east","mu_gamma_H_4",0.584668912323587,0,2,FALSE,TRUE,"mu_gamma_H_4south_east"
"south_west","mu_gamma_H_4",0.607045886640514,0,2,FALSE,TRUE,"mu_gamma_H_4south_west"
"east_of_england","p_G_D",0.241263054244079,0,1,FALSE,TRUE,"p_G_Deast_of_england"
"london","p_G_D",0.403024573286311,0,1,FALSE,TRUE,"p_G_Dlondon"
"midlands","p_G_D",0.299262383277201,0,1,FALSE,TRUE,"p_G_Dmidlands"
"north_east_and_yorkshire","p_G_D",0.343133954823711,0,1,FALSE,TRUE,"p_G_Dnorth_east_and_yorkshire"
"north_west","p_G_D",0.27616064398868,0,1,FALSE,TRUE,"p_G_Dnorth_west"
"south_east","p_G_D",0.363564254146451,0,1,FALSE,TRUE,"p_G_Dsouth_east"
"south_west","p_G_D",0.414924907666494,0,1,FALSE,TRUE,"p_G_Dsouth_west"
"east_of_england","p_G_D_2",0.144569738057608,0,1,FALSE,TRUE,"p_G_D_2east_of_england"
"london","p_G_D_2",0.108299778017479,0,1,FALSE,TRUE,"p_G_D_2london"
"midlands","p_G_D_2",0.156341759951698,0,1,FALSE,TRUE,"p_G_D_2midlands"
"north_east_and_yorkshire","p_G_D_2",0.159192022604325,0,1,FALSE,TRUE,"p_G_D_2north_east_and_yorkshire"
"north_west","p_G_D_2",0.12221846141082,0,1,FALSE,TRUE,"p_G_D_2north_west"
"south_east","p_G_D_2",0.157284198520337,0,1,FALSE,TRUE,"p_G_D_2south_east"
"south_west","p_G_D_2",0.17753000266574,0,1,FALSE,TRUE,"p_G_D_2south_west"
NA,"p_H",0.629889621001075,0,1,FALSE,TRUE,"p_HNA"
NA,"p_H_2",0.807163615835926,0,1,FALSE,TRUE,"p_H_2NA"
NA,"p_H_D",0.721380369629856,0,1,FALSE,TRUE,"p_H_DNA"
NA,"p_ICU",0.228175486330961,0,1,FALSE,TRUE,"p_ICUNA"
"east_of_england","p_ICU_2",0.13138324594782,0,1,FALSE,TRUE,"p_ICU_2east_of_england"
"london","p_ICU_2",0.226328805253627,0,1,FALSE,TRUE,"p_ICU_2london"
"midlands","p_ICU_2",0.136453077759307,0,1,FALSE,TRUE,"p_ICU_2midlands"
"north_east_and_yorkshire","p_ICU_2",0.12055379615817,0,1,FALSE,TRUE,"p_ICU_2north_east_and_yorkshire"
"north_west","p_ICU_2",0.136740356026634,0,1,FALSE,TRUE,"p_ICU_2north_west"
"south_east","p_ICU_2",0.102171228278785,0,1,FALSE,TRUE,"p_ICU_2south_east"
"south_west","p_ICU_2",0.105972965283353,0,1,FALSE,TRUE,"p_ICU_2south_west"
NA,"p_ICU_D",0.501097541705782,0,1,FALSE,TRUE,"p_ICU_DNA"
"east_of_england","p_NC_15_24",0.0037819507486418,0,1,FALSE,TRUE,"p_NC_15_24east_of_england"
"london","p_NC_15_24",0.00345686579010681,0,1,FALSE,TRUE,"p_NC_15_24london"
"midlands","p_NC_15_24",0.00383361871265664,0,1,FALSE,TRUE,"p_NC_15_24midlands"
"north_east_and_yorkshire","p_NC_15_24",0.00373434395087505,0,1,FALSE,TRUE,"p_NC_15_24north_east_and_yorkshire"
"north_west","p_NC_15_24",0.00401441662539909,0,1,FALSE,TRUE,"p_NC_15_24north_west"
"south_east","p_NC_15_24",0.00372497413012188,0,1,FALSE,TRUE,"p_NC_15_24south_east"
"south_west","p_NC_15_24",0.00403196868403636,0,1,FALSE,TRUE,"p_NC_15_24south_west"
"east_of_england","p_NC_25_49",0.0046777063638712,0,1,FALSE,TRUE,"p_NC_25_49east_of_england"
"london","p_NC_25_49",0.00410654977723336,0,1,FALSE,TRUE,"p_NC_25_49london"
"midlands","p_NC_25_49",0.00530322122789111,0,1,FALSE,TRUE,"p_NC_25_49midlands"
"north_east_and_yorkshire","p_NC_25_49",0.00506467892683952,0,1,FALSE,TRUE,"p_NC_25_49north_east_and_yorkshire"
"north_west","p_NC_25_49",0.00538104773164137,0,1,FALSE,TRUE,"p_NC_25_49north_west"
"south_east","p_NC_25_49",0.00510367401875558,0,1,FALSE,TRUE,"p_NC_25_49south_east"
"south_west","p_NC_25_49",0.00566589815846735,0,1,FALSE,TRUE,"p_NC_25_49south_west"
"east_of_england","p_NC_50_64",0.00409504403142029,0,1,FALSE,TRUE,"p_NC_50_64east_of_england"
"london","p_NC_50_64",0.00462954454625018,0,1,FALSE,TRUE,"p_NC_50_64london"
"midlands","p_NC_50_64",0.00453887451229738,0,1,FALSE,TRUE,"p_NC_50_64midlands"
"north_east_and_yorkshire","p_NC_50_64",0.00459763567943683,0,1,FALSE,TRUE,"p_NC_50_64north_east_and_yorkshire"
"north_west","p_NC_50_64",0.00497999488323954,0,1,FALSE,TRUE,"p_NC_50_64north_west"
"south_east","p_NC_50_64",0.00433032289954243,0,1,FALSE,TRUE,"p_NC_50_64south_east"
"south_west","p_NC_50_64",0.0046825344822129,0,1,FALSE,TRUE,"p_NC_50_64south_west"
"east_of_england","p_NC_65_79",0.0026233947218836,0,1,FALSE,TRUE,"p_NC_65_79east_of_england"
"london","p_NC_65_79",0.00356885660637628,0,1,FALSE,TRUE,"p_NC_65_79london"
"midlands","p_NC_65_79",0.0027001678878363,0,1,FALSE,TRUE,"p_NC_65_79midlands"
"north_east_and_yorkshire","p_NC_65_79",0.0024274839785979,0,1,FALSE,TRUE,"p_NC_65_79north_east_and_yorkshire"
"north_west","p_NC_65_79",0.00318612766164852,0,1,FALSE,TRUE,"p_NC_65_79north_west"
"south_east","p_NC_65_79",0.00275907990393583,0,1,FALSE,TRUE,"p_NC_65_79south_east"
"south_west","p_NC_65_79",0.00278167041338086,0,1,FALSE,TRUE,"p_NC_65_79south_west"
"east_of_england","p_NC_80_plus",0.00608276084248926,0,1,FALSE,TRUE,"p_NC_80_pluseast_of_england"
"london","p_NC_80_plus",0.00750355850055972,0,1,FALSE,TRUE,"p_NC_80_pluslondon"
"midlands","p_NC_80_plus",0.00584530891781709,0,1,FALSE,TRUE,"p_NC_80_plusmidlands"
"north_east_and_yorkshire","p_NC_80_plus",0.00637420944235183,0,1,FALSE,TRUE,"p_NC_80_plusnorth_east_and_yorkshire"
"north_west","p_NC_80_plus",0.00737352090646429,0,1,FALSE,TRUE,"p_NC_80_plusnorth_west"
"south_east","p_NC_80_plus",0.0060906545907941,0,1,FALSE,TRUE,"p_NC_80_plussouth_east"
"south_west","p_NC_80_plus",0.00576141588324384,0,1,FALSE,TRUE,"p_NC_80_plussouth_west"
"east_of_england","p_NC_weekend_15_24",0.00252999187973551,0,1,FALSE,TRUE,"p_NC_weekend_15_24east_of_england"
"london","p_NC_weekend_15_24",0.0028929050524067,0,1,FALSE,TRUE,"p_NC_weekend_15_24london"
"midlands","p_NC_weekend_15_24",0.00255235829394594,0,1,FALSE,TRUE,"p_NC_weekend_15_24midlands"
"north_east_and_yorkshire","p_NC_weekend_15_24",0.00239836028521296,0,1,FALSE,TRUE,"p_NC_weekend_15_24north_east_and_yorkshire"
"north_west","p_NC_weekend_15_24",0.00283557255055692,0,1,FALSE,TRUE,"p_NC_weekend_15_24north_west"
"south_east","p_NC_weekend_15_24",0.00247985904833222,0,1,FALSE,TRUE,"p_NC_weekend_15_24south_east"
"south_west","p_NC_weekend_15_24",0.00260641361932244,0,1,FALSE,TRUE,"p_NC_weekend_15_24south_west"
"east_of_england","p_NC_weekend_25_49",0.00294640503519242,0,1,FALSE,TRUE,"p_NC_weekend_25_49east_of_england"
"london","p_NC_weekend_25_49",0.00309200542688407,0,1,FALSE,TRUE,"p_NC_weekend_25_49london"
"midlands","p_NC_weekend_25_49",0.00302463073743404,0,1,FALSE,TRUE,"p_NC_weekend_25_49midlands"
"north_east_and_yorkshire","p_NC_weekend_25_49",0.00274017258445498,0,1,FALSE,TRUE,"p_NC_weekend_25_49north_east_and_yorkshire"
"north_west","p_NC_weekend_25_49",0.00324370350388665,0,1,FALSE,TRUE,"p_NC_weekend_25_49north_west"
"south_east","p_NC_weekend_25_49",0.00296810846279669,0,1,FALSE,TRUE,"p_NC_weekend_25_49south_east"
"south_west","p_NC_weekend_25_49",0.0032143697757092,0,1,FALSE,TRUE,"p_NC_weekend_25_49south_west"
"east_of_england","p_NC_weekend_50_64",0.0022233863385031,0,1,FALSE,TRUE,"p_NC_weekend_50_64east_of_england"
"london","p_NC_weekend_50_64",0.0028911063106354,0,1,FALSE,TRUE,"p_NC_weekend_50_64london"
"midlands","p_NC_weekend_50_64",0.00217134321922623,0,1,FALSE,TRUE,"p_NC_weekend_50_64midlands"
"north_east_and_yorkshire","p_NC_weekend_50_64",0.00195902490669368,0,1,FALSE,TRUE,"p_NC_weekend_50_64north_east_and_yorkshire"
"north_west","p_NC_weekend_50_64",0.00247706916183022,0,1,FALSE,TRUE,"p_NC_weekend_50_64north_west"
"south_east","p_NC_weekend_50_64",0.00203897722408878,0,1,FALSE,TRUE,"p_NC_weekend_50_64south_east"
"south_west","p_NC_weekend_50_64",0.00231243340816737,0,1,FALSE,TRUE,"p_NC_weekend_50_64south_west"
"east_of_england","p_NC_weekend_65_79",0.00149918423886805,0,1,FALSE,TRUE,"p_NC_weekend_65_79east_of_england"
"london","p_NC_weekend_65_79",0.00232506892834768,0,1,FALSE,TRUE,"p_NC_weekend_65_79london"
"midlands","p_NC_weekend_65_79",0.00141987766648361,0,1,FALSE,TRUE,"p_NC_weekend_65_79midlands"
"north_east_and_yorkshire","p_NC_weekend_65_79",0.0012711607506378,0,1,FALSE,TRUE,"p_NC_weekend_65_79north_east_and_yorkshire"
"north_west","p_NC_weekend_65_79",0.00177485696254256,0,1,FALSE,TRUE,"p_NC_weekend_65_79north_west"
"south_east","p_NC_weekend_65_79",0.00146081277385038,0,1,FALSE,TRUE,"p_NC_weekend_65_79south_east"
"south_west","p_NC_weekend_65_79",0.00144727733233402,0,1,FALSE,TRUE,"p_NC_weekend_65_79south_west"
"east_of_england","p_NC_weekend_80_plus",0.00289798176608868,0,1,FALSE,TRUE,"p_NC_weekend_80_pluseast_of_england"
"london","p_NC_weekend_80_plus",0.00437500873671673,0,1,FALSE,TRUE,"p_NC_weekend_80_pluslondon"
"midlands","p_NC_weekend_80_plus",0.00311514790771986,0,1,FALSE,TRUE,"p_NC_weekend_80_plusmidlands"
"north_east_and_yorkshire","p_NC_weekend_80_plus",0.00277741822116062,0,1,FALSE,TRUE,"p_NC_weekend_80_plusnorth_east_and_yorkshire"
"north_west","p_NC_weekend_80_plus",0.00391134999796999,0,1,FALSE,TRUE,"p_NC_weekend_80_plusnorth_west"
"south_east","p_NC_weekend_80_plus",0.00332159617656962,0,1,FALSE,TRUE,"p_NC_weekend_80_plussouth_east"
"south_west","p_NC_weekend_80_plus",0.00334277237264636,0,1,FALSE,TRUE,"p_NC_weekend_80_plussouth_west"
NA,"p_W_D",0.322415584960881,0,1,FALSE,TRUE,"p_W_DNA"
NA,"rel_p_D_alpha",1.61863650078947,0,3,FALSE,TRUE,"rel_p_D_alphaNA"
NA,"rel_p_D_delta",0.562053699680446,0,3,FALSE,TRUE,"rel_p_D_deltaNA"
NA,"rel_p_D_omicron",0.395202908668036,0,3,FALSE,TRUE,"rel_p_D_omicronNA"
NA,"rel_p_H_alpha",1.74315391179123,0,3,FALSE,TRUE,"rel_p_H_alphaNA"
NA,"rel_p_H_delta",1.16657768760517,0,3,FALSE,TRUE,"rel_p_H_deltaNA"
NA,"rel_p_H_omicron",0.617677654214095,0,3,FALSE,TRUE,"rel_p_H_omicronNA"
NA,"rel_p_ICU_alpha",1.26332786990464,0,3,FALSE,TRUE,"rel_p_ICU_alphaNA"
NA,"rel_p_ICU_delta",0.888191029751716,0,3,FALSE,TRUE,"rel_p_ICU_deltaNA"
NA,"rel_p_ICU_omicron",0.134893878253386,0,3,FALSE,TRUE,"rel_p_ICU_omicronNA"
"east_of_england","rho_pillar2_tests",0.00455603599899052,0,1,FALSE,TRUE,"rho_pillar2_testseast_of_england"
"london","rho_pillar2_tests",0.00421218067529752,0,1,FALSE,TRUE,"rho_pillar2_testslondon"
"midlands","rho_pillar2_tests",0.00472249784042397,0,1,FALSE,TRUE,"rho_pillar2_testsmidlands"
"north_east_and_yorkshire","rho_pillar2_tests",0.0048957940221606,0,1,FALSE,TRUE,"rho_pillar2_testsnorth_east_and_yorkshire"
"north_west","rho_pillar2_tests",0.00410099692314957,0,1,FALSE,TRUE,"rho_pillar2_testsnorth_west"
"south_east","rho_pillar2_tests",0.00419468603635555,0,1,FALSE,TRUE,"rho_pillar2_testssouth_east"
"south_west","rho_pillar2_tests",0.00481041447664506,0,1,FALSE,TRUE,"rho_pillar2_testssouth_west"
"east_of_england","seed_date_alpha",285.112130936859,261,369,FALSE,TRUE,"seed_date_alphaeast_of_england"
"london","seed_date_alpha",278.441951464433,261,369,FALSE,TRUE,"seed_date_alphalondon"
"midlands","seed_date_alpha",289.457715866865,261,369,FALSE,TRUE,"seed_date_alphamidlands"
"north_east_and_yorkshire","seed_date_alpha",291.359376409741,261,369,FALSE,TRUE,"seed_date_alphanorth_east_and_yorkshire"
"north_west","seed_date_alpha",287.177480338099,261,369,FALSE,TRUE,"seed_date_alphanorth_west"
"south_east","seed_date_alpha",280.868486886124,261,369,FALSE,TRUE,"seed_date_alphasouth_east"
"south_west","seed_date_alpha",291.198649609665,261,369,FALSE,TRUE,"seed_date_alphasouth_west"
"east_of_england","seed_date_delta",463.953622976223,433,517,FALSE,TRUE,"seed_date_deltaeast_of_england"
"london","seed_date_delta",459.052743742477,433,517,FALSE,TRUE,"seed_date_deltalondon"
"midlands","seed_date_delta",467.392644580684,433,517,FALSE,TRUE,"seed_date_deltamidlands"
"north_east_and_yorkshire","seed_date_delta",472.351698451161,433,517,FALSE,TRUE,"seed_date_deltanorth_east_and_yorkshire"
"north_west","seed_date_delta",456.756502113122,433,517,FALSE,TRUE,"seed_date_deltanorth_west"
"south_east","seed_date_delta",458.451567345638,433,517,FALSE,TRUE,"seed_date_deltasouth_east"
"south_west","seed_date_delta",461.267218722649,433,517,FALSE,TRUE,"seed_date_deltasouth_west"
"east_of_england","seed_date_omicron",685.5695181553,673,705,FALSE,TRUE,"seed_date_omicroneast_of_england"
"london","seed_date_omicron",681.446874091662,673,705,FALSE,TRUE,"seed_date_omicronlondon"
"midlands","seed_date_omicron",688.727741086637,673,705,FALSE,TRUE,"seed_date_omicronmidlands"
"north_east_and_yorkshire","seed_date_omicron",691.424702077545,673,705,FALSE,TRUE,"seed_date_omicronnorth_east_and_yorkshire"
"north_west","seed_date_omicron",689.408224691647,673,705,FALSE,TRUE,"seed_date_omicronnorth_west"
"south_east","seed_date_omicron",684.266874105285,673,705,FALSE,TRUE,"seed_date_omicronsouth_east"
"south_west","seed_date_omicron",688.024537890611,673,705,FALSE,TRUE,"seed_date_omicronsouth_west"
"east_of_england","start_date",51.0418917720991,1,75,FALSE,TRUE,"start_dateeast_of_england"
"london","start_date",27.687870010667,1,75,FALSE,TRUE,"start_datelondon"
"midlands","start_date",43.7875796917815,1,75,FALSE,TRUE,"start_datemidlands"
"north_east_and_yorkshire","start_date",53.0649456668389,1,75,FALSE,TRUE,"start_datenorth_east_and_yorkshire"
"north_west","start_date",46.6557857585746,1,75,FALSE,TRUE,"start_datenorth_west"
"south_east","start_date",40.4741540349455,1,75,FALSE,TRUE,"start_datesouth_east"
"south_west","start_date",46.7373263441421,1,75,FALSE,TRUE,"start_datesouth_west"
NA,"ta_alpha",1.62894858698774,0,3,FALSE,TRUE,"ta_alphaNA"
NA,"ta_delta",1.69627435583807,0,3,FALSE,TRUE,"ta_deltaNA"
NA,"ta_omicron",1.17932501104213,0,3,FALSE,TRUE,"ta_omicronNA"
